coord.TE,chrom.TE,start.TE,end.TE,TE,peak.ID,score,strand,class/fam,unmerged,H3K27ac_adipose_tissue,H3K27ac_adrenal_gland,H3K27ac_amnion,H3K27ac_angular_gyrus,H3K27ac_aorta,H3K27ac_ascending_aorta,H3K27ac_body_of_pancreas,H3K27ac_breast_epithelium,H3K27ac_caudate_nucleus,H3K27ac_chorion,H3K27ac_chorionic_villus,H3K27ac_cingulate_gyrus,H3K27ac_colonic_mucosa,H3K27ac_coronary_artery,H3K27ac_dorsolateral_prefrontal_cortex,H3K27ac_duodenal_mucosa,H3K27ac_endocrine_pancreas,H3K27ac_esophagus,H3K27ac_esophagus_muscularis_mucosa,H3K27ac_esophagus_squamous_epithelium,H3K27ac_gastrocnemius_medialis,H3K27ac_gastroesophageal_sphincter,H3K27ac_heart_left_ventricle,H3K27ac_heart_right_ventricle,H3K27ac_kidney,H3K27ac_large_intestine,H3K27ac_layer_of_hippocampus,H3K27ac_liver,H3K27ac_lung,H3K27ac_mucosa_of_rectum,H3K27ac_muscle_layer_of_colon,H3K27ac_muscle_layer_of_duodenum,H3K27ac_muscle_of_leg,H3K27ac_muscle_of_trunk,H3K27ac_ovary,H3K27ac_pancreas,H3K27ac_parathyroid_adenoma,H3K27ac_Peyer's_patch,H3K27ac_placenta,H3K27ac_placental_basal_plate,H3K27ac_prostate_gland,H3K27ac_psoas_muscle,H3K27ac_rectal_smooth_muscle_tissue,H3K27ac_right_atrium_auricular_region,H3K27ac_right_cardiac_atrium,H3K27ac_right_lobe_of_liver,H3K27ac_sigmoid_colon,H3K27ac_skeletal_muscle_tissue,H3K27ac_small_intestine,H3K27ac_spinal_cord,H3K27ac_spleen,H3K27ac_stomach,H3K27ac_subcutaneous_abdominal_adipose_tissue,H3K27ac_suprapubic_skin,H3K27ac_temporal_lobe,H3K27ac_testis,H3K27ac_thoracic_aorta,H3K27ac_thymus,H3K27ac_thyroid_gland,H3K27ac_tibial_artery,H3K27ac_tibial_nerve,H3K27ac_transverse_colon,H3K27ac_trophoblast,H3K27ac_upper_lobe_of_left_lung,H3K27ac_urinary_bladder,H3K27ac_uterus,H3K27ac_vagina,specificity.score
chr10:115340694-115340758,chr10,115340694,115340758,L2b,MACS_peak_844,0,-,LINE/L2,L2b,1.37728,0.620155666666667,1.1849135,0.932911,0.517458666666667,0,0.919846666666667,0.654518,0.0156154500000001,0.4296945,0.703692,0.536993,0,0.138842,0.51733,0.125938,0,0.678497666666667,0.422294333333333,0.497936666666667,1.44227366666667,0.390471,0.44342,1.15545866666667,0,0,0.184372133333333,0.558044,0.773196333333333,0.0244413,0.744758,1.30359,0,0.961383,0,1.04738966666667,0.432651,0.378455666666667,0.652191333333333,0.5709695,0.346964333333333,0.182779666666667,2.072585,0.739629333333333,0.5290975,1.04612333333333,0.457169333333333,1.251775,0.107464,0.0133597000000001,0.512304666666667,0.453395666666667,0.9889135,1.05139,0.8578985,0.58431,0.78982,0.74061,0.662252333333333,0.173383,0.193517,0.346646666666667,1.0301745,0.651586666666667,0,0.394321666666667,0.482466666666667,0.242609950390775
chr10:115659221-115659396,chr10,115659221,115659396,L2c,MACS_peak_845,0,-,LINE/L2,L2c,0.99521,0.447685666666667,0.143034,1.75156,1.06590466666667,0.969652,0.831851333333333,0.6341425,1.078945,0.3200365,0.673607,0.8107855,1.59745333333333,0.9810695,1.21706,0,1.93152,0.815639,1.00813,0.774383333333333,0.402145333333333,0.611359,1.268,1.298615,0.709035,0,0.478003666666667,0.267635666666667,0.771535666666667,0.1118318,0,0.8583015,0,0.4691685,1.00985,2.030157,0.933731,0.637740666666667,0.529445,0.721258,0.863672333333334,0.458836666666667,0.181709,4.79564,0.911034999999999,0.991876666666667,0.624251333333333,0.6826915,0.521536666666667,1.0187,0.160526,0.722131,2.433035,0.475081,2.38294,0.8625715,0.710413666666667,0.228307666666667,0.309293666666667,0.572948,0.432470666666667,0.709888333333333,1.074787,0.667443,0.926796,0.457239333333333,1.923433,0.577125139890642
chr10:115659397-115659689,chr10,115659397,115659689,AluSx3,MACS_peak_845,0,+,SINE/Alu,AluSx3,1.48731,0.390434666666667,0.3300645,0.758142,0.748989666666667,0.3709175,0.622291,0.838449,1.002645,1.271783,0.902039333333334,0.4720245,0.492619,2.89508,0.707132,0.609254,0.843495,0.136514666666667,1.39729333333333,0.764381,0.489658333333333,0.842293,2.4135,2.548127,0.0461281999999999,0.132077,0.387767333333333,0.1955608,1.80018733333333,0.373332333333333,0,0.2117185,0,0.125437500000001,0.974241,1.88465333333333,0.4722815,0.805457,0.2249638,0.837513,1.73332333333333,0.464555666666667,0.306465,7.33236,3.826435,0.036477,0.602541333333333,0.5415175,0.378775666666667,0.369407,0.496871666666667,0.534181,1.975765,0.899095,1.155904,1.225735,1.41627333333333,0.797655,0.739380333333333,1.24286966666667,0.469089666666667,0.525192666666667,0.3718465,1.101154,0,0.66887,1.16031133333333,0.666702229616075
chr10:115659690-115660076,chr10,115659690,115660076,L2c,MACS_peak_845,0,-,LINE/L2,L2c,1.24847,0.570622666666667,0.649525,1.78749,2.05478333333333,0.9416705,0.785043,1.240707,4.31393,0.8324005,0.993211,1.58156,1.28053533333333,4.504385,2.690785,1.63994,0.416326,0.688148666666667,0.642268666666667,0.897087333333333,0.746253333333334,1.78620633333333,5.13837,3.35426,0.5699755,0.973182,1.888598,1.05656233333333,3.59931233333333,0.288115,1.538985,0.562232,0.8321955,0.586615000000001,0.449819,1.41444333333333,1.056121,0.516176633333333,1.01631833333333,0.3202370025,2.35391,1.067673,0.5499005,7.23250333333334,4.21099,0.867172333333334,0.818841666666667,0.2635085,0.419883,1.05511,0.770366666666667,1.050776,4.43476,1.46859,2.233345,2.14998,2.82927,0.549444666666667,0.866063333333334,1.5879,0.628793,0.265743,0.5633835,1.49862033333333,0.954317,1.15682866666667,1.54709333333333,0.375373137295577
chr10:116509363-116509917,chr10,116509363,116509917,L2a,MACS_peak_848,0,+,LINE/L2,L2a,1.36477,1.3002,0.9265725,1.274685,0.818829,1.799345,0.933569666666667,2.37374,2.2676,1.164915,0.923753666666667,2.30033,2.22962,1.7119605,2.16545,2.91891,1.03844,1.15646233333333,2.43641666666667,2.35610333333333,5.76772,2.45753,6.29168333333334,6.71912333333333,3.15988,9.97082,2.31177666666667,0.816409333333334,2.58799666666667,2.60744,3.08325,0.8396555,4.175545,2.285235,0.913883,1.19320066666667,1.091575,0.882361666666667,0.417348333333333,1.064977,0.780592333333334,2.89319666666667,3.3577,5.63538666666667,6.15861,1.16786966666667,2.080971,3.092805,1.79793,0.903751,0.778198666666667,1.60241666666667,7.930235,1.27047,1.22178,1.3120765,0.841154,0.918026,3.41545,0.852220666666667,1.54751966666667,3.25823,0.9903205,4.19564,1.43877,3.81024333333333,2.37980333333333,0.339122124656537
chr10:118351563-118351625,chr10,118351563,118351625,L2b,MACS_peak_849,0,+,LINE/L2,L2b,1.69005,0.449653666666667,1.968765,0.213905,0.850849133333334,0,20.0013333333333,0.542702,0.427386,1.09096,0.953275066666667,0.4783415,0.887924666666667,0.4634295,0.2335965,1.43337,0,1.377755,0,0.111100666666667,0.194573333333333,0.240265333333333,0.191195666666667,0,0.82589,0.572871,0.190348533333333,0.131919666666667,0.618425666666667,0.628699,0,0.158265,0.4834435,0.2715015,0.42487,16.0524666666667,1.02929,0.482019,0.321264,0.425422,0.650898666666667,0.987116666666667,0,0.576879666666667,0,0.153934333333333,0.00748452000000012,0,0.692816666666667,0,0.180261333333333,0.349503666666667,0.39819,0.681381,0.143227,0.9213,0.763814666666667,0.208864,0.258506,0.551102333333333,0.166933866666667,0.483813333333333,1.000316,0.791217,0,0.510548666666667,0.851699333333333,0.706592034298787
chr10:118351783-118351891,chr10,118351783,118351891,L2b,MACS_peak_849,0,-,LINE/L2,L2b,0,0.54563,1.443755,0.137295,0.0290189,0.3417635,15.7840666666667,0.2365335,0.447377,0.60904,0.515679333333333,0.1808205,0.1737427,0.2885585,0.5312605,0.295463,0,0,0.694409,0.489425666666667,0.0455926,0.389299333333333,0.271539456666667,0,0.56056,0.5053935,0.462899466666667,0.1332939,0.808460333333334,0.239680666666667,0.840385,0.469833,0.1831975,0.222665,0.412998,10.7639666666667,0.7774945,0.405489333333333,0.683653666666667,0.75081,0.869571,0,0.105009,0.222697666666667,0,0.146560666666667,0.515298666666667,0,0.578562,0,0.267768333333333,0.1869557,0.169393,0.841342,0.3795975,0.540465,0.578658666666667,0.987523333333334,0.295936666666667,0.549041333333333,1.02726766666667,0.594900333333333,0.635406,0.312662666666667,0.963442,0.474314333333333,0.859876666666667,0.773745115253452
chr10:118502932-118503098,chr10,118502932,118503098,MIRb,MACS_peak_853,0,-,SINE/MIR,MIRb,1.04854,2.25909,1.04604,4.21591,4.92697333333333,8.442775,3.31755,1.49486,6.00237,2.011837,1.75931066666667,4.45527,3.14368,6.947795,3.965545,0.75579,0.411493,2.36162666666667,9.30908333333333,2.77477333333333,13.15615,9.01508,3.82925666666667,8.45420333333333,3.637318,0.2482425,5.67475,2.16380333333333,4.3928,0.6999314,2.93303,2.686085,0.457822,1.29771,1.23472,1.58089666666667,1.6534825,1.20337666666667,1.09136433333333,1.8952175,0.947378333333333,2.83407,2.564275,4.99869,1.91254,2.20530666666667,4.70016,5.1059,1.06714033333333,3.43425,1.95529666666667,3.11684,5.28201,1.30598,4.877415,1.149543,8.47131,1.828809,1.01918766666667,9.65749333333334,4.71688333333333,1.79959333333333,0.2382105,1.89570333333333,1.21257,2.82478666666667,2.43291666666667,0.2740839266875
chr10:118570109-118570295,chr10,118570109,118570295,MER5A,MACS_peak_854,0,+,DNA/hAT-Charlie,MER5A,0.312087,0.466694,0.1531135,0.859631,0.0337524333333334,0.0975162499999999,0.334715333333333,0.4872675,0.511966,0.544205,0.966234,0.7467155,0.360742333333333,0.1179492,0.4114861,0.75121,0,0.154092333333333,0.524349666666667,0.242345633333333,0.247120666666667,0.228669,0.350119,0,0.732311,0,0.239924,0.339006666666667,0.195205,0.137399,0.632133,0.710493,0.444172,0.359988,0.382746,0.454202666666667,0.652236,0.476136,0.4442905,0.3881405,0.410349666666667,0.138148333333333,0,0.481919333333333,0.6114845,0.233432,0.58555,0.4402715,0.144205333333333,0.303836,0.379960333333333,0.775219666666667,0.346968,0.405623,0.187905,0.5761755,0.516733666666667,1.013928,0.453559333333333,0.308482666666667,0.621419,0.940513,0.845653,0.507174,0.494117,0.157845733333333,0.365771,0.0634745570865102
chr10:119146327-119146415,chr10,119146327,119146415,L2a,MACS_peak_855,0,+,LINE/L2,L2a,0.326228,1.030638,0.6680435,0.2552895,1.16249133333333,0.623782,0.568171333333334,0.337204,0.3864825,1.21768,0.625196666666667,0.145953,0,0.6506815,1.2007335,0.745763,0,0.487615,0.283681666666667,0.302049666666667,0.420533,0.571490666666667,0.455191333333333,0,1.81525,0.708636,0.269092333333333,0.386068,0.498695666666667,0.77257,2.92008,0.574949,0.219484,0,1.37458,0.744353333333333,1.352065,0.419999333333333,0.715892,0.392539,0.574748,0,0.2259175,0.7511575,0.4812395,1.03722866666667,1.015797,0,0.0703166666666667,2.33758,0.287861,0.757542,0.404697,0.378918,0.24608,0.6931195,0.653007333333333,0.448144,0.424256666666667,0.763464666666667,0.312579333333333,0.526229666666667,0.4357485,0.471665666666667,1.53239,0.485981,1.10873566666667,0.391347288122734
chr10:119146415-119146577,chr10,119146415,119146577,L2c,MACS_peak_855,0,+,LINE/L2,L2c,0.313857,0.495277,0.4888545,0.584245,1.62849,0.253944,0.56841,0.2190505,0.4348285,0.9651795,0.350859666666667,0.0576745,0.561056666666667,0.4847535,1.35163,0.0322469000000001,0,0.545104666666667,0.255405333333333,0.422502333333333,0.157372733333333,0.479154333333333,0.621576333333334,0,1.287468,0.300849,0.202157333333333,0.282200666666667,0.261186333333333,0.182383333333333,0.5986565,0.7172955,0.3626315,0.5397825,0.901941,0.661402,1.159573,0.556384,0.778473666666667,1.368495,0.627917,0.036001,0.6465005,0.861323333333334,1.965945,0.242555333333333,0.444414,0,0.141745133333333,0.727537,0.475130666666667,0.811076666666667,0.0927803499999999,0.445649,0.42034535,0.8039985,0.673767,0.426473,0.293276333333333,0.639797666666667,0.303476,0.801160333333334,1.1283755,0.387286333333333,0.726308,0.517867666666667,0.659357333333333,0.267777488749179
chr10:119332750-119332875,chr10,119332750,119332875,MER63A,MACS_peak_857,0,-,DNA/hAT-Blackjack,MER63A,1.4288,0.412075666666667,0.64171,0.4078915,0.324832333333333,0.596206,0.674985,0.96899,0.3312725,0.7271165,0.539710333333334,0.2385445,0.270879666666667,0.9564395,0.853104,0,0,0.6689,0.535160333333333,0.302415,0.485199333333333,0.285236533333333,0.543614666666667,0.379816666666667,0.445625,0,0.288062766666667,0.491323,0.699788666666667,0,0.644507,0.8275935,0.3615285,0.6442365,0.764286,0,0.543102,0.513425666666667,0.421644333333333,0.404566,0.573544666666667,0.151489,0,0.155114666666667,0.0260082,0.176630333333333,0.187517,0.02029095,0.256219666666667,0.317082,0.212816666666667,0.503609333333333,0.465892,0.450816,0.15638125,0.8334205,0.86022,0.593108033333333,0.732136666666667,0.290198666666667,0.564340333333333,0.528068666666667,0.3813265,0.533156666666667,0,0.814423,0.693163333333333,0.225919830757168
chr10:120719126-120719348,chr10,120719126,120719348,L2c,MACS_peak_862,0,-,LINE/L2,L2c,2.31682,2.37327666666667,1.366295,1.855295,0.828661,2.058715,1.84644333333333,5.049215,1.878035,5.8584,10.9106166666667,1.250393,1.623526,1.520975,4.103495,1.13915,0,2.88300333333333,4.01239,3.00151666666667,3.98481,2.63040233333333,6.48856333333334,6.09368666666667,2.484595,0.0324972499999993,2.745466,0.9328,2.42834,0.960957666666667,4.32766,2.413245,3.827585,0.204831215000001,1.28359,1.79465033333333,0.467272,1.098195,22.47124,10.696145,2.08605,4.219723,2.07146,4.71982,4.23815,2.13713666666667,3.30340666666667,9.120555,0.631985666666667,0.0863554999999998,0.862399333333333,1.653483,11.151025,3.63177,1.511119,3.31686,1.13239,1.23564666666667,4.8648,1.016753,4.09033,2.77343333333333,5.03373,1.37914333333333,0.490808,2.81092,3.78434333333333,0.604350212254821
chr10:120719534-120719745,chr10,120719534,120719745,MIR,MACS_peak_862,0,+,SINE/MIR,MIR,1.59638,1.44829,1.95929,1.647655,1.25372333333333,1.814255,1.76645666666667,6.54564,1.178477,4.22505,7.02515,2.04776,0.742763,1.278938,1.70913,2.31748,1.9347,3.89618666666667,2.36294333333333,3.24651666666667,3.80799333333333,3.224674,3.16762333333333,2.57521333333333,0.7809485,1.510535,1.42158666666667,0.441533333333333,1.68122966666667,0.56285,3.91774,2.67483,9.5557,2.066025,0.760712,2.32379666666667,0.9739575,1.186297,19.3396733333333,7.499445,1.000792,3.77532666666667,1.8225,3.32928333333333,2.714465,1.87923666666667,2.79928566666667,8.87447,0.726560333333333,0.324999,0.796751333333333,2.3323,11.416775,3.45715,0.39883115,3.258795,1.27637233333333,1.01432033333333,3.30735666666667,1.097148,2.86442333333333,2.31880666666667,2.986445,1.291278,0.0685993,1.53230666666667,4.8756,0.583891620226122
chr10:120898291-120898654,chr10,120898291,120898654,L2c,MACS_peak_863,0,-,LINE/L2,L2c,2.96155,0.544955666666667,1.1361,2.12288,0.622519666666667,1.2899225,0.678384333333333,1.892225,2.554615,0.7335135,1.62736333333333,1.349145,1.07947333333333,1.8867,2.08716,0.631946,2.25811,1.39583666666667,2.21519666666667,1.21550933333333,1.44936666666667,1.241078,1.03171966666667,2.19549,0.986777,0,2.70531,4.89318666666667,2.01988533333333,0.834494,1.0631045,1.10697,0.236972,0.5190015,4.51598,0.899511,0.7984335,0.803726333333333,1.20315333333333,0.7269945,1.12855433333333,1.00467176666667,1.10074,1.315397,0.470606,2.67414,0.938669,2.3265,2.08141333333333,0.614547,6.01056,1.35606666666667,1.284595,0.704208,2.225505,1.52585,0.60467,4.32102666666667,0.649117533333333,1.05596166666667,1.778887,0.977966,0.5867965,2.97342333333333,0.121993,0.925465333333333,2.20714333333333,0.328019994486588
chr10:120898655-120898733,chr10,120898655,120898733,L2b,MACS_peak_863,0,-,LINE/L2,L2b,3.08616,1.24978933333333,0.1848045,2.90277,1.062699,2.08324,0.527895666666667,2.0455035,3.30227,2.459405,1.33776233333333,1.640055,0.513598666666667,1.4084355,1.613501,0.611915,0,1.853681,2.85491666666667,1.18598,1.479086,1.58742233333333,0.788806333333333,1.76624266666667,1.457845,0,2.41386866666667,5.47839666666667,1.62742,0.622794666666667,0.29496,0.48215,0.5233955,2.32414,4.39022,0.656461,0.993919,0.686942666666667,0.4996,0.727328,0.902297333333333,1.03562666666667,0.8863715,1.20265066666667,0.795409,1.231201,0.915992666666667,2.67113,1.22164566666667,1.71464,8.29121333333334,1.49554233333333,0.6029745,0.965641,1.954771,0.9233005,0.893647333333333,5.65541333333333,0.794136666666667,1.37033,1.476168,1.42237,0.603388,2.08612,0.815193,0.915698333333334,1.79771333333333,0.477922804530473
chr10:120925905-120926129,chr10,120925905,120926129,MIRb,MACS_peak_864,0,+,SINE/MIR,MIRb,0.693795,1.91027666666667,2.988365,3.55322,1.716552,5.952745,2.27831333333333,4.320665,4.98402,1.276362,2.67381333333333,3.48754,2.47165333333333,3.935225,2.958575,0.580082,7.37379,2.89032333333333,8.64743,5.47908333333333,6.70866666666667,5.92745,3.91927666666667,2.34269333333333,0.9546565,0.5587775,3.08955333333333,4.71342666666667,5.10682,3.32667666666667,9.13174,3.287925,3.78515,0.854768500000001,1.13915,1.28460866666667,2.51208,2.49254,2.83428333333333,2.86523,2.78170333333333,3.05303666666667,4.28926,2.83680666666667,1.321085,4.88511333333333,5.57749,7.103025,2.45267,1.45978,8.25778333333333,3.28608666666667,7.14795,2.16993,4.895585,1.837525,4.95391,0.990073666666667,1.80724333333333,3.10549666666667,4.76277666666667,4.70935666666667,1.534905,3.59613666666667,1.09621,3.62195666666667,3.68353,0.118946041885531
chr10:120926235-120926338,chr10,120926235,120926338,L2b,MACS_peak_864,0,+,LINE/L2,L2b,0.474785,2.26462333333333,0.7834835,2.58696,1.99201333333333,3.288985,1.05355233333333,1.963745,1.84008,0.878702,2.14185333333333,2.692655,0.828149333333333,1.6967695,4.314745,0.60355,1.70922,3.42573333333333,6.6523,3.20872333333333,2.94138,3.80575333333333,3.58237666666667,1.94322566666667,1.016869,0.405695,2.94226,4.18941,2.65005666666667,1.53060333333333,5.608105,4.03982,0.994357,1.20229,0.871015,2.60030466666667,1.97392,1.79831333333333,1.38468833333333,1.902535,3.53018333333333,3.70549333333333,1.435585,1.67092633333333,2.1165,3.68485666666667,3.07635,3.05331,1.80411666666667,0.345712,10.9410066666667,2.57518333333333,3.831405,0.872216,3.644085,1.551685,2.58664333333333,1.329752,1.09605366666667,1.62042,2.40070066666667,3.45292,2.305235,2.64723,0.861472,2.17050666666667,2.37357,0.538088539619058
chr10:120926438-120926712,chr10,120926438,120926712,L2c,MACS_peak_864,0,+,LINE/L2,L2c,1.6956,1.011271,2.03536,1.25784,0.853581666666667,1.215675,1.16040733333333,1.5060765,1.793474,1.25447,2.02292,1.551375,3.096029,1.194741,1.478198,0.922178,3.77362,1.11559333333333,2.88305666666667,1.73871,2.69758666666667,3.29710033333333,2.05248,1.53417,0.9094575,0.0828191,1.57806,2.25326,1.54303333333333,0.876227333333333,1.527565,2.531495,1.010422,0.6978845,1.48409,1.64801033333333,1.39396,1.22091766666667,1.42591666666667,2.0093,1.93907666666667,2.3684,0.67508,1.51965,0.5816345,4.83255666666667,2.287899,2.43296,1.43970666666667,0.834121,10.6012,2.4283,1.42529,1.10436,1.92497,1.213768,1.79668666666667,2.17173,1.13062333333333,1.44629333333333,1.66544666666667,1.53238,1.51206,2.08347666666667,1.36278,1.37227966666667,0.834197333333333,0.77057144904886
chr10:121068517-121068607,chr10,121068517,121068607,MamGypLTR1a,MACS_peak_865,0,-,LTR/Gypsy,MamGypLTR1a,2.27736,0.4141376,2.220085,0.329331,2.89479666666667,17.94465,0.881464333333334,1.2541525,0.1505185,1.439995,2.27419333333333,0.3450775,2.79966466666667,1.73549,0.6557335,0,0,1.46155666666667,2.89531333333333,1.57125666666667,2.05868666666667,2.57504033333333,1.42833833333333,2.31560666666667,1.338771,0,0.696882533333333,2.04794333333333,0.882167,1.68554666666667,3.67941,1.316105,1.36123,1.23113,1.78391,0.916888666666667,0.854884,1.55552933333333,1.66150066666667,2.736925,0.662765,0.499233333333333,1.82171,2.51433,1.414925,3.06293666666667,1.84559666666667,2.31061,2.49148333333333,1.69564,2.82286666666667,2.27686666666667,2.631425,1.07074,0.9438885,0.4736665,8.70539333333334,1.45416766666667,1.10461633333333,3.95255666666667,2.076655,3.06303333333333,0.36612,1.93129733333333,1.03105,2.00121333333333,1.36646466666667,0.809358569865086
chr10:121068649-121068817,chr10,121068649,121068817,L2b,MACS_peak_865,0,+,LINE/L2,L2b,1.47139,0.255067666666667,1.80579,1.2287835,3.08865,13.99955,0.50659,1.507795,1.285475,1.65853,3.89187333333333,0.614792,2.33897333333333,2.15787,0.2286595,0.58751,0.640334,0.57757,3.41317333333333,1.5275,2.67088666666667,1.45820566666667,2.33018733333333,1.93296166666667,0.1536785,0,1.02425866666667,1.87156333333333,2.40066766666667,0.723351666666667,1.393655,1.734765,0.04456595,0.845644,0.912993,1.41310966666667,1.40725,2.94650833333333,1.26671366666667,1.848675,0.498275,0.342969666666667,1.978625,1.94152186666667,1.797725,1.78192333333333,2.02327,1.15085,3.37668666666667,0.165607,3.00124333333333,1.66091366666667,2.136085,0.920968,1.062699,0.62572,9.05660666666667,0.788922,1.34981166666667,3.87188,1.65049733333333,2.8871,0.4097015,3.12906333333333,0.718744,1.19903333333333,1.53629333333333,0.682179759646498
chr10:121068953-121069011,chr10,121068953,121069011,L3,MACS_peak_865,0,+,LINE/CR1,L3,1.8414,0.786985666666667,1.19211,0.451037,5.20428,14.95445,0.356444666666667,1.559546,0.553425,0.618197,3.39664,1.480847,2.200344,2.3333055,0.82398,0.331139,0,1.237039,1.73722666666667,1.012584,2.07725,1.28804333333333,0.380700333333333,0.664277,1.009542,0.06045485,0.263179666666667,1.73435466666667,1.50435666666667,1.162623,2.71114,1.2943745,1.57744,0.9738205,2.39057,0.342319733333333,1.073027,1.98872,1.29741666666667,2.046865,0.215670666666667,0.667262,1.57608,2.31046333333333,0.8371575,3.58032666666667,1.52295633333333,1.327275,3.17305333333333,0,2.44451333333333,1.52155666666667,0.503413,0.336536,0.7708955,0.5882245,8.83107,0.558522333333333,1.032372,3.44823333333333,1.48298466666667,0.36997,0.683635,2.11108,0.245854,1.10437466666667,1.21257,0.714018502422677
chr10:121100581-121101256,chr10,121100581,121101256,L2b,MACS_peak_866,0,+,LINE/L2,L2b,1.87253,1.84331333333333,1.847535,1.108215,1.83217666666667,2.401065,0.890370666666667,1.342365,0.485403,1.811035,3.22791666666667,0.8104595,4.11325666666667,2.39697,1.0316105,1.6872,0.744337,2.73410333333333,5.70783333333333,3.07291333333333,4.20872333333333,3.08711766666667,9.79465,8.04108,2.861615,4.172235,1.06714333333333,4.24575333333333,4.55389333333333,2.90924333333333,4.16539,2.52377,2.506745,1.132925,1.69684,1.039434,2.102885,3.70591666666667,1.78965,2.14481,2.04011,2.16785666666667,7.0658,13.9870866666667,9.618805,10.6397266666667,6.89027666666667,1.393925,5.60767333333334,0.832927,6.64481333333333,3.62358333333333,0.600077,0.858539,0.812433,0.912049,1.19496333333333,0.731313,1.13394333333333,0.936553,2.15904,5.35719,0.5754685,4.27290333333333,2.64637,3.77475666666667,3.33269,0.335150810111624
chr10:121111658-121111928,chr10,121111658,121111928,MLT1J,MACS_peak_867,271,-,LTR/ERVL-MaLR,MLT1J,0.733626,0.225415333333333,1.041385,0.4628285,1.44395333333333,1.3766335,0.648246666666667,0.590584,0.364,1.549507,1.85542,0.3583825,0.576048333333333,0.7577195,0.4789795,0,0,0.839896666666667,1.22310866666667,0.449685666666667,0.513226333333333,1.32278866666667,1.47195666666667,2.10940666666667,0.9940315,0.4018825,0.547096666666667,0.615758666666667,0.606824333333334,0.825482666666666,0.82068,0.746238,0.7250315,0.654662,0.662114,0.908978,0.717599,0.503404566666667,2.62028666666667,1.09254,0.742333,0.487012,0.3635615,1.79165333333333,1.04953,0.482041333333333,0.956809666666667,0.834303,0.849599666666667,2.19537,1.55171,0.874717333333333,0.7896355,0.645139,1.341131,0.8835765,1.27766333333333,0.284534333333333,1.40489166666667,1.00391066666667,1.55086,1.187521,0.782508,1.158191,0.970177,0.584382333333334,0.363310733333333,0.221388022582511
