File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF829QFZ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR152VOJ	Histone ChIP-seq	/human-donors/ENCDO856ZOJ/	UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens										H3K36me3-human	DNA						2020-09-10	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF819AMQ/, /files/ENCFF356LFX/, /files/ENCFF651NAU/	1783162	ENCODE Processing Pipeline	2e8024c26652b121ec8a975c8e77bdf1		https://www.encodeproject.org/files/ENCFF829QFZ/@@download/ENCFF829QFZ.bed.gz				released	s3://encode-public/2020/07/23/07f54fe5-08ca-4179-b2ef-3500055a0199/ENCFF829QFZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/07f54fe5-08ca-4179-b2ef-3500055a0199/ENCFF829QFZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF367LMT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR218YUS	Histone ChIP-seq	/human-donors/ENCDO856ZOJ/	UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens										H3K27me3-human	DNA						2020-09-10	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF886HBF/, /files/ENCFF819AMQ/	1098699	ENCODE Processing Pipeline	494545350e3927ceeb3199eb4574a422		https://www.encodeproject.org/files/ENCFF367LMT/@@download/ENCFF367LMT.bed.gz				released	s3://encode-public/2020/07/23/1b9aa5e5-567e-4350-8ca8-d6074aa15592/ENCFF367LMT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/1b9aa5e5-567e-4350-8ca8-d6074aa15592/ENCFF367LMT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF675HIG	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR058FCG	Histone ChIP-seq	/human-donors/ENCDO082FOL/, /human-donors/ENCDO055UKA/	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K27me3-human	DNA						2016-11-16	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF843ILF/, /files/ENCFF079UQW/, /files/ENCFF927BNL/, /files/ENCFF009FON/	1954172	ENCODE Processing Pipeline	5f53ba0204b04e58b832cb1c860c27c2		https://www.encodeproject.org/files/ENCFF675HIG/@@download/ENCFF675HIG.bed.gz				released	s3://encode-public/2020/11/01/98cf2463-0ae9-49d2-9c65-ce2470383474/ENCFF675HIG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/01/98cf2463-0ae9-49d2-9c65-ce2470383474/ENCFF675HIG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF426MNB	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR393SYU	Histone ChIP-seq	/human-donors/ENCDO082FOL/, /human-donors/ENCDO055UKA/	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K4me3-human	DNA						2016-11-16	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF006DTI/, /files/ENCFF079UQW/, /files/ENCFF356LFX/, /files/ENCFF499NSJ/, /files/ENCFF927BNL/	854876	ENCODE Processing Pipeline	3d4731c0d57624bc854198cd495ba94d		https://www.encodeproject.org/files/ENCFF426MNB/@@download/ENCFF426MNB.bed.gz				released	s3://encode-public/2020/10/10/49b99b5b-e727-40ea-98e7-fdd97b561df7/ENCFF426MNB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/49b99b5b-e727-40ea-98e7-fdd97b561df7/ENCFF426MNB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read depth		
ENCFF023KCS	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR447ZGY	Histone ChIP-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF322PGT/, /files/ENCFF317ZWU/, /files/ENCFF509LTB/, /files/ENCFF139BHA/, /files/ENCFF356LFX/	997772	ENCODE Processing Pipeline	aa15edf317eedd807fbc55e88e45fb8d		https://www.encodeproject.org/files/ENCFF023KCS/@@download/ENCFF023KCS.bed.gz				released	s3://encode-public/2020/10/20/aedecf65-a319-4db2-855e-46eaa11babee/ENCFF023KCS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/aedecf65-a319-4db2-855e-46eaa11babee/ENCFF023KCS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mixed run types, low read length, mild to moderate bottlenecking, inconsistent platforms, low read depth, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF392YEW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR005SXO	Histone ChIP-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens										H3K4me3-human	DNA						2014-07-11	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF317ZWU/, /files/ENCFF918QAX/, /files/ENCFF356LFX/, /files/ENCFF058QUN/, /files/ENCFF139BHA/	991655	ENCODE Processing Pipeline	3ed645434e90990654dc3984e84447bd		https://www.encodeproject.org/files/ENCFF392YEW/@@download/ENCFF392YEW.bed.gz				released	s3://encode-public/2020/10/10/24bc4eb0-2775-4501-b80f-bf7be09b6d3a/ENCFF392YEW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/24bc4eb0-2775-4501-b80f-bf7be09b6d3a/ENCFF392YEW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, mild to moderate bottlenecking	severe bottlenecking, poor library complexity	
ENCFF082HRF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR190FSS	Histone ChIP-seq	/human-donors/ENCDO754RFQ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K27me3-human	DNA						2021-09-21	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF229QPQ/, /files/ENCFF356LFX/, /files/ENCFF495WUY/	1296844	ENCODE Processing Pipeline	226467b0ec05367537b20cdc1518ccd0		https://www.encodeproject.org/files/ENCFF082HRF/@@download/ENCFF082HRF.bed.gz				released	s3://encode-public/2021/09/16/a7f8d4c0-6744-429b-b2c8-4341c3f53a04/ENCFF082HRF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/09/16/a7f8d4c0-6744-429b-b2c8-4341c3f53a04/ENCFF082HRF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF587HGV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000APL	Histone ChIP-seq	/human-donors/ENCDO834SRG/, /human-donors/ENCDO271AAA/	CL:0000062	osteoblast	primary cell	Homo sapiens										H3K9me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF632PKM/, /files/ENCFF264OOC/, /files/ENCFF507VWC/, /files/ENCFF356LFX/, /files/ENCFF972OVQ/	619061	ENCODE Processing Pipeline	ef9fcaa1d3bf707dd2e9d4c2effa4dae		https://www.encodeproject.org/files/ENCFF587HGV/@@download/ENCFF587HGV.bed.gz				released	s3://encode-public/2020/10/29/7157fc33-6aa4-40f2-b040-2f13035c91c1/ENCFF587HGV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/29/7157fc33-6aa4-40f2-b040-2f13035c91c1/ENCFF587HGV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, control low read depth		
ENCFF709PXL	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR585FIP	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0000317	colonic mucosa	tissue	Homo sapiens										H3K36me3-human	DNA						2021-06-24	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF978XNV/, /files/ENCFF212KOM/, /files/ENCFF356LFX/	354875	ENCODE Processing Pipeline	8d71a2ad84b9c1b7349639411f5910cf		https://www.encodeproject.org/files/ENCFF709PXL/@@download/ENCFF709PXL.bed.gz				released	s3://encode-public/2021/06/23/d16b2680-1a93-4b41-b75e-505a10c5fd45/ENCFF709PXL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/06/23/d16b2680-1a93-4b41-b75e-505a10c5fd45/ENCFF709PXL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF809CQA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR021FSY	Histone ChIP-seq	/human-donors/ENCDO190HXC/	CL:0000623	natural killer cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF402OOM/, /files/ENCFF356LFX/, /files/ENCFF896LUO/	1195572	ENCODE Processing Pipeline	a62f45b0f598ece9b1c4e8b2251bfe33		https://www.encodeproject.org/files/ENCFF809CQA/@@download/ENCFF809CQA.bed.gz				released	s3://encode-public/2020/11/13/8cd4802f-71c8-4eeb-bd3e-35a6195023a1/ENCFF809CQA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/8cd4802f-71c8-4eeb-bd3e-35a6195023a1/ENCFF809CQA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF728TNF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR340ARM	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0000317	colonic mucosa	tissue	Homo sapiens										H3K27me3-human	DNA						2021-06-24	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF140TLG/, /files/ENCFF356LFX/, /files/ENCFF212KOM/	220892	ENCODE Processing Pipeline	4cd8047cccadf0259a6a4ff325ad25ce		https://www.encodeproject.org/files/ENCFF728TNF/@@download/ENCFF728TNF.bed.gz				released	s3://encode-public/2021/06/23/dd57e528-f58b-4c07-8fd8-83b6716aa377/ENCFF728TNF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/06/23/dd57e528-f58b-4c07-8fd8-83b6716aa377/ENCFF728TNF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF211VYM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR857LLS	Histone ChIP-seq	/human-donors/ENCDO592CQV/	EFO:0007098	iPS DF 6.9	cell line	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF826HOA/, /files/ENCFF356LFX/, /files/ENCFF282WZN/, /files/ENCFF564CYB/, /files/ENCFF600JCD/	1725216	ENCODE Processing Pipeline	ed6f5d08a0a51e1ddbf321cadc906daa		https://www.encodeproject.org/files/ENCFF211VYM/@@download/ENCFF211VYM.bed.gz				released	s3://encode-public/2020/11/20/447c7f50-e32f-4b49-93bd-a4a1cfb26b93/ENCFF211VYM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/20/447c7f50-e32f-4b49-93bd-a4a1cfb26b93/ENCFF211VYM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF549AXK	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR078LIZ	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0000317	colonic mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2021-06-24	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF212KOM/, /files/ENCFF061YSO/, /files/ENCFF356LFX/	1229571	ENCODE Processing Pipeline	45bcbcef456f16d3430b54df3ca023af		https://www.encodeproject.org/files/ENCFF549AXK/@@download/ENCFF549AXK.bed.gz				released	s3://encode-public/2021/06/23/b70cb4ca-4dc3-4c85-93f4-d6a3765a5e9f/ENCFF549AXK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/06/23/b70cb4ca-4dc3-4c85-93f4-d6a3765a5e9f/ENCFF549AXK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF557LHI	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR697YSL	Histone ChIP-seq	/human-donors/ENCDO442NQP/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF356LFX/, /files/ENCFF635GQG/, /files/ENCFF337KHD/	4516447	ENCODE Processing Pipeline	68203a17a90b42e7cb3ca1a1e81d819c		https://www.encodeproject.org/files/ENCFF557LHI/@@download/ENCFF557LHI.bed.gz				released	s3://encode-public/2020/11/13/f10b6e86-153e-4ea3-be1e-3f7a2144a7e7/ENCFF557LHI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/f10b6e86-153e-4ea3-be1e-3f7a2144a7e7/ENCFF557LHI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF409WQJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR933BVL	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K4me3-human	DNA						2017-01-30	ENCODE		sonication (generic)	200-600	1, 2	1_1, 1_2, 1_3, 2_1, 2_2							/files/ENCFF356LFX/, /files/ENCFF554HMI/, /files/ENCFF607IHR/, /files/ENCFF881PPZ/, /files/ENCFF960NSH/	606856	ENCODE Processing Pipeline	8a5bb392431e743e64e2c1466480ae00		https://www.encodeproject.org/files/ENCFF409WQJ/@@download/ENCFF409WQJ.bed.gz				released	s3://encode-public/2021/02/08/87a3c615-5d8b-460e-bcf1-058110fcaaf9/ENCFF409WQJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/08/87a3c615-5d8b-460e-bcf1-058110fcaaf9/ENCFF409WQJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms		
ENCFF954WOR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR684EPX	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K4me3-human	DNA						2019-08-01	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF987LTC/, /files/ENCFF882RJB/, /files/ENCFF356LFX/	609128	ENCODE Processing Pipeline	18b75c48ce703db58ff89b93a68cc88e		https://www.encodeproject.org/files/ENCFF954WOR/@@download/ENCFF954WOR.bed.gz				released	s3://encode-public/2020/09/23/85521a19-b9d5-4d68-b6f1-97c6a6e7bb82/ENCFF954WOR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/85521a19-b9d5-4d68-b6f1-97c6a6e7bb82/ENCFF954WOR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF068NOV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR469YCE	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF200YSO/, /files/ENCFF356LFX/, /files/ENCFF831MFQ/	78174	ENCODE Processing Pipeline	a2785a1141c824779d5e41a45455061e		https://www.encodeproject.org/files/ENCFF068NOV/@@download/ENCFF068NOV.bed.gz				released	s3://encode-public/2020/09/22/9fb5c62e-de85-49e8-9a6b-19c42d0edb13/ENCFF068NOV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/9fb5c62e-de85-49e8-9a6b-19c42d0edb13/ENCFF068NOV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF987KRH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR560BEL	Histone ChIP-seq	/human-donors/ENCDO615YQP/	UBERON:0001003	skin epidermis	tissue	Homo sapiens										H3K27ac-human	DNA						2020-09-10	ENCODE		none	200-600	1	1_1							/files/ENCFF348EEB/, /files/ENCFF356LFX/, /files/ENCFF866WIE/	1550809	ENCODE Processing Pipeline	63af33ae7e21467eb683f1ca328f2b19		https://www.encodeproject.org/files/ENCFF987KRH/@@download/ENCFF987KRH.bed.gz				released	s3://encode-public/2020/07/26/a54dc560-b606-4dc0-aea8-7e45fc9b755f/ENCFF987KRH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/26/a54dc560-b606-4dc0-aea8-7e45fc9b755f/ENCFF987KRH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF829GCX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR419BDT	Histone ChIP-seq	/human-donors/ENCDO022PVU/	UBERON:0001987	placenta	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF505MXI/, /files/ENCFF356LFX/, /files/ENCFF814JNL/	683129	ENCODE Processing Pipeline	a3953de55d338db52875d5d7fa49e237		https://www.encodeproject.org/files/ENCFF829GCX/@@download/ENCFF829GCX.bed.gz				released	s3://encode-public/2020/10/10/1b3a49b8-c736-4401-aa92-56cb2a969aa7/ENCFF829GCX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/1b3a49b8-c736-4401-aa92-56cb2a969aa7/ENCFF829GCX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth		
ENCFF739QLX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR778QHG	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF314WQY/, /files/ENCFF966GJD/	820529	ENCODE Processing Pipeline	ac2899464dc5c999a6392181c7c3ea14		https://www.encodeproject.org/files/ENCFF739QLX/@@download/ENCFF739QLX.bed.gz				released	s3://encode-public/2020/09/23/38b365e2-5421-4cdd-9901-7f995769e61f/ENCFF739QLX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/38b365e2-5421-4cdd-9901-7f995769e61f/ENCFF739QLX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF477VON	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR992XOO	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27me3-human	DNA						2019-02-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF157QAQ/, /files/ENCFF966GJD/	22617	ENCODE Processing Pipeline	fbe7a6abe73477340fabc45b18117d27		https://www.encodeproject.org/files/ENCFF477VON/@@download/ENCFF477VON.bed.gz				released	s3://encode-public/2020/09/21/91d66358-168c-40dd-aaeb-72b956524d33/ENCFF477VON.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/91d66358-168c-40dd-aaeb-72b956524d33/ENCFF477VON.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF889GCA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR686PTV	Histone ChIP-seq	/human-donors/ENCDO708NQU/	UBERON:0001774	muscle of trunk	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF171TAQ/, /files/ENCFF356LFX/, /files/ENCFF367ALF/	2826537	ENCODE Processing Pipeline	389f5870a09b42ccd127d8b52a16f851		https://www.encodeproject.org/files/ENCFF889GCA/@@download/ENCFF889GCA.bed.gz				released	s3://encode-public/2020/11/12/9d2a58a9-e38d-4611-bd86-fcf6e9701554/ENCFF889GCA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/9d2a58a9-e38d-4611-bd86-fcf6e9701554/ENCFF889GCA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF032CSL	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR954IGQ	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF782ZUX/, /files/ENCFF843ASB/, /files/ENCFF356LFX/	1481502	ENCODE Processing Pipeline	05ab914e9c9a5e405bba563c94553683		https://www.encodeproject.org/files/ENCFF032CSL/@@download/ENCFF032CSL.bed.gz				released	s3://encode-public/2020/09/21/705b09c9-1e42-4336-a918-5ad9772eb42f/ENCFF032CSL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/705b09c9-1e42-4336-a918-5ad9772eb42f/ENCFF032CSL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF350DRR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR183LNU	Histone ChIP-seq	/human-donors/ENCDO708NQU/	UBERON:0001774	muscle of trunk	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF140ATH/, /files/ENCFF171TAQ/, /files/ENCFF356LFX/	906305	ENCODE Processing Pipeline	d9aff08dbf0c671b57d1c8648a7a26ef		https://www.encodeproject.org/files/ENCFF350DRR/@@download/ENCFF350DRR.bed.gz				released	s3://encode-public/2020/11/13/8349b487-c0f7-46f6-9e14-8fca80bd756c/ENCFF350DRR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/8349b487-c0f7-46f6-9e14-8fca80bd756c/ENCFF350DRR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF882VLE	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR948TOS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF765IXH/, /files/ENCFF660HBS/, /files/ENCFF356LFX/	1748597	ENCODE Processing Pipeline	3a8726c9aa3b3989b928886d020b4eb3		https://www.encodeproject.org/files/ENCFF882VLE/@@download/ENCFF882VLE.bed.gz				released	s3://encode-public/2020/09/23/0af4ae35-4d9f-4432-8ddf-d7d08aafd8b1/ENCFF882VLE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/0af4ae35-4d9f-4432-8ddf-d7d08aafd8b1/ENCFF882VLE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
